,index,Commodity,Date,Unit,Minimum,Maximum,Price,Day,Month,Year
1417,101789,Tomato Big(Nepali),2017-09-22,Kg,60.0,65.0,62.5,22,9,2017
1418,101856,Tomato Big(Nepali),2017-09-23,Kg,60.0,65.0,62.5,23,9,2017
1419,101923,Tomato Big(Nepali),2017-09-24,Kg,45.0,50.0,47.5,24,9,2017
1420,101990,Tomato Big(Nepali),2017-09-25,Kg,45.0,50.0,47.5,25,9,2017
1421,102057,Tomato Big(Nepali),2017-09-26,Kg,45.0,50.0,47.5,26,9,2017
1422,102123,Tomato Big(Nepali),2017-09-27,Kg,45.0,50.0,47.5,27,9,2017
1423,102190,Tomato Big(Nepali),2017-09-28,Kg,45.0,50.0,47.5,28,9,2017
1424,102256,Tomato Big(Nepali),2017-09-29,Kg,45.0,50.0,47.5,29,9,2017
1425,102321,Tomato Big(Nepali),2017-09-30,Kg,45.0,50.0,47.5,30,9,2017
1426,102384,Tomato Big(Nepali),2017-10-01,Kg,40.0,45.0,42.5,1,10,2017
1427,102446,Tomato Big(Nepali),2017-10-02,Kg,45.0,50.0,47.5,2,10,2017
1428,102511,Tomato Big(Nepali),2017-10-03,Kg,45.0,50.0,47.5,3,10,2017
1429,102577,Tomato Big(Nepali),2017-10-04,Kg,45.0,50.0,47.5,4,10,2017
1430,102642,Tomato Big(Nepali),2017-10-05,Kg,40.0,45.0,42.5,5,10,2017
1431,102708,Tomato Big(Nepali),2017-10-06,Kg,40.0,45.0,42.5,6,10,2017
1432,102774,Tomato Big(Nepali),2017-10-07,Kg,40.0,45.0,42.5,7,10,2017
1433,102840,Tomato Big(Nepali),2017-10-08,Kg,55.0,60.0,57.5,8,10,2017
1434,102905,Tomato Big(Nepali),2017-10-09,Kg,55.0,60.0,57.5,9,10,2017
1435,102970,Tomato Big(Nepali),2017-10-10,Kg,60.0,65.0,62.5,10,10,2017
1436,103035,Tomato Big(Nepali),2017-10-11,Kg,75.0,80.0,77.5,11,10,2017
1437,103100,Tomato Big(Nepali),2017-10-12,Kg,75.0,80.0,77.5,12,10,2017
1438,103164,Tomato Big(Nepali),2017-10-13,Kg,60.0,65.0,62.5,13,10,2017
1439,103230,Tomato Big(Nepali),2017-10-14,Kg,60.0,65.0,62.5,14,10,2017
1440,103296,Tomato Big(Nepali),2017-10-15,Kg,50.0,55.0,52.5,15,10,2017
1441,103362,Tomato Big(Nepali),2017-10-16,Kg,55.0,60.0,57.5,16,10,2017
1442,103428,Tomato Big(Nepali),2017-10-17,Kg,60.0,65.0,62.5,17,10,2017
1443,103494,Tomato Big(Nepali),2017-10-18,Kg,60.0,65.0,62.5,18,10,2017
1444,103560,Tomato Big(Nepali),2017-10-19,Kg,60.0,65.0,62.5,19,10,2017
1445,103625,Tomato Big(Nepali),2017-10-20,Kg,30.0,35.0,32.5,20,10,2017
1446,103691,Tomato Big(Nepali),2017-10-21,Kg,75.0,80.0,77.5,21,10,2017
1447,103752,Tomato Big(Nepali),2017-10-22,Kg,65.0,70.0,67.5,22,10,2017
1448,103815,Tomato Big(Nepali),2017-10-23,Kg,60.0,65.0,62.5,23,10,2017
1449,103879,Tomato Big(Nepali),2017-10-24,Kg,65.0,70.0,67.5,24,10,2017
1450,103944,Tomato Big(Nepali),2017-10-25,Kg,60.0,65.0,62.5,25,10,2017
1451,104008,Tomato Big(Nepali),2017-10-26,Kg,60.0,65.0,62.5,26,10,2017
1452,104072,Tomato Big(Nepali),2017-10-27,Kg,60.0,65.0,62.5,27,10,2017
1453,104137,Tomato Big(Nepali),2017-10-28,Kg,60.0,65.0,62.5,28,10,2017
1454,104202,Tomato Big(Nepali),2017-10-29,Kg,70.0,75.0,72.5,29,10,2017
1455,104266,Tomato Big(Nepali),2017-10-30,Kg,75.0,80.0,77.5,30,10,2017
1456,104331,Tomato Big(Nepali),2017-10-31,Kg,90.0,95.0,92.5,31,10,2017
1457,104395,Tomato Big(Nepali),2017-11-01,Kg,100.0,110.0,105.0,1,11,2017
1458,104459,Tomato Big(Nepali),2017-11-02,Kg,90.0,95.0,92.5,2,11,2017
1459,104523,Tomato Big(Nepali),2017-11-03,Kg,90.0,95.0,92.5,3,11,2017
1460,104587,Tomato Big(Nepali),2017-11-04,Kg,90.0,95.0,92.5,4,11,2017
1461,104650,Tomato Big(Nepali),2017-11-05,Kg,90.0,95.0,92.5,5,11,2017
1462,104713,Tomato Big(Nepali),2017-11-06,Kg,90.0,95.0,92.5,6,11,2017
1463,104777,Tomato Big(Nepali),2017-11-07,Kg,85.0,90.0,87.5,7,11,2017
1464,104842,Tomato Big(Nepali),2017-11-08,Kg,80.0,85.0,82.5,8,11,2017
1465,104907,Tomato Big(Nepali),2017-11-09,Kg,80.0,85.0,82.5,9,11,2017
1466,104972,Tomato Big(Nepali),2017-11-10,Kg,85.0,90.0,87.5,10,11,2017
1467,105036,Tomato Big(Nepali),2017-11-11,Kg,80.0,85.0,82.5,11,11,2017
1468,105101,Tomato Big(Nepali),2017-11-12,Kg,80.0,85.0,82.5,12,11,2017
1469,105166,Tomato Big(Nepali),2017-11-13,Kg,90.0,95.0,92.5,13,11,2017
1470,105231,Tomato Big(Nepali),2017-11-14,Kg,95.0,100.0,97.5,14,11,2017
1471,105296,Tomato Big(Nepali),2017-11-15,Kg,90.0,95.0,92.5,15,11,2017
1472,105361,Tomato Big(Nepali),2017-11-16,Kg,85.0,90.0,87.5,16,11,2017
1473,105426,Tomato Big(Nepali),2017-11-17,Kg,80.0,85.0,82.5,17,11,2017
1474,105491,Tomato Big(Nepali),2017-11-18,Kg,75.0,80.0,77.5,18,11,2017
1475,105556,Tomato Big(Nepali),2017-11-19,Kg,75.0,80.0,77.5,19,11,2017
1476,105621,Tomato Big(Nepali),2017-11-20,Kg,75.0,80.0,77.5,20,11,2017
1477,105687,Tomato Big(Nepali),2017-11-21,Kg,75.0,80.0,77.5,21,11,2017
1478,105753,Tomato Big(Nepali),2017-11-22,Kg,75.0,80.0,77.5,22,11,2017
1479,105820,Tomato Big(Nepali),2017-11-23,Kg,95.0,100.0,97.5,23,11,2017
1480,105886,Tomato Big(Nepali),2017-11-24,Kg,95.0,100.0,97.5,24,11,2017
1481,105954,Tomato Big(Nepali),2017-11-25,Kg,85.0,90.0,87.5,25,11,2017
1482,106022,Tomato Big(Nepali),2017-11-26,Kg,85.0,90.0,87.5,26,11,2017
1483,106090,Tomato Big(Nepali),2017-11-27,Kg,85.0,90.0,87.5,27,11,2017
1484,106158,Tomato Big(Nepali),2017-11-28,Kg,85.0,90.0,87.5,28,11,2017
1485,106226,Tomato Big(Nepali),2017-11-29,Kg,80.0,90.0,85.0,29,11,2017
1486,106294,Tomato Big(Nepali),2017-11-30,Kg,85.0,90.0,87.5,30,11,2017
1487,106361,Tomato Big(Nepali),2017-12-01,Kg,85.0,90.0,87.5,1,12,2017
1488,106428,Tomato Big(Nepali),2017-12-02,Kg,85.0,90.0,87.5,2,12,2017
1489,106495,Tomato Big(Nepali),2017-12-03,Kg,85.0,90.0,87.5,3,12,2017
1490,106564,Tomato Big(Nepali),2017-12-04,Kg,85.0,90.0,87.5,4,12,2017
1491,106630,Tomato Big(Nepali),2017-12-05,Kg,85.0,90.0,87.5,5,12,2017
1492,106696,Tomato Big(Nepali),2017-12-06,Kg,95.0,100.0,97.5,6,12,2017
1493,106761,Tomato Big(Nepali),2017-12-08,Kg,100.0,110.0,105.0,8,12,2017
1494,106825,Tomato Big(Nepali),2017-12-09,Kg,100.0,105.0,102.5,9,12,2017
1495,106889,Tomato Big(Nepali),2017-12-10,Kg,90.0,95.0,92.5,10,12,2017
1496,106954,Tomato Big(Nepali),2017-12-11,Kg,65.0,70.0,67.5,11,12,2017
1497,107020,Tomato Big(Nepali),2017-12-12,Kg,70.0,75.0,72.5,12,12,2017
1498,107086,Tomato Big(Nepali),2017-12-13,Kg,65.0,70.0,67.5,13,12,2017
1499,107151,Tomato Big(Nepali),2017-12-14,Kg,55.0,60.0,57.5,14,12,2017
1500,107216,Tomato Big(Nepali),2017-12-15,Kg,55.0,60.0,57.5,15,12,2017
1501,107281,Tomato Big(Nepali),2017-12-16,Kg,40.0,45.0,42.5,16,12,2017
1502,107346,Tomato Big(Nepali),2017-12-17,Kg,50.0,55.0,52.5,17,12,2017
1503,107411,Tomato Big(Nepali),2017-12-18,Kg,45.0,50.0,47.5,18,12,2017
1504,107477,Tomato Big(Nepali),2017-12-19,Kg,35.0,40.0,37.5,19,12,2017
1505,107543,Tomato Big(Nepali),2017-12-20,Kg,35.0,40.0,37.5,20,12,2017
1506,107608,Tomato Big(Nepali),2017-12-27,Kg,40.0,45.0,42.5,27,12,2017
1507,107675,Tomato Big(Nepali),2017-12-28,Kg,40.0,45.0,42.5,28,12,2017
1508,107743,Tomato Big(Nepali),2017-12-29,Kg,40.0,45.0,42.5,29,12,2017
1509,107811,Tomato Big(Nepali),2017-12-30,Kg,40.0,45.0,42.5,30,12,2017
1510,107879,Tomato Big(Nepali),2017-12-31,Kg,40.0,45.0,42.5,31,12,2017
1511,107947,Tomato Big(Nepali),2018-01-01,Kg,40.0,45.0,42.5,1,1,2018
1512,108015,Tomato Big(Nepali),2018-01-02,Kg,40.0,45.0,42.5,2,1,2018
1513,108082,Tomato Big(Nepali),2018-01-03,Kg,40.0,45.0,42.5,3,1,2018
1514,108149,Tomato Big(Nepali),2018-01-04,Kg,40.0,45.0,42.5,4,1,2018
1515,108216,Tomato Big(Nepali),2018-01-05,Kg,40.0,45.0,42.5,5,1,2018
1516,108283,Tomato Big(Nepali),2018-01-06,Kg,38.0,40.0,39.0,6,1,2018
1517,108350,Tomato Big(Nepali),2018-01-07,Kg,40.0,45.0,42.5,7,1,2018
1518,108416,Tomato Big(Nepali),2018-01-08,Kg,40.0,45.0,42.5,8,1,2018
1519,108482,Tomato Big(Nepali),2018-01-09,Kg,40.0,45.0,42.5,9,1,2018
1520,108548,Tomato Big(Nepali),2018-01-10,Kg,40.0,45.0,42.5,10,1,2018
1521,108616,Tomato Big(Nepali),2018-01-11,Kg,40.0,45.0,42.5,11,1,2018
1522,108684,Tomato Big(Nepali),2018-01-12,Kg,40.0,45.0,42.5,12,1,2018
1523,108752,Tomato Big(Nepali),2018-01-13,Kg,40.0,45.0,42.5,13,1,2018
1524,108819,Tomato Big(Nepali),2018-01-14,Kg,45.0,50.0,47.5,14,1,2018
1525,108886,Tomato Big(Nepali),2018-01-16,Kg,50.0,55.0,52.5,16,1,2018
1526,108952,Tomato Big(Nepali),2018-01-17,Kg,45.0,50.0,47.5,17,1,2018
1527,109018,Tomato Big(Nepali),2018-01-18,Kg,45.0,50.0,47.5,18,1,2018
1528,109084,Tomato Big(Nepali),2018-01-19,Kg,40.0,45.0,42.5,19,1,2018
1529,109149,Tomato Big(Nepali),2018-01-20,Kg,40.0,45.0,42.5,20,1,2018
1530,109214,Tomato Big(Nepali),2018-01-21,Kg,35.0,40.0,37.5,21,1,2018
1531,109280,Tomato Big(Nepali),2018-01-22,Kg,40.0,45.0,42.5,22,1,2018
1532,109344,Tomato Big(Nepali),2018-01-23,Kg,40.0,45.0,42.5,23,1,2018
1533,109411,Tomato Big(Nepali),2018-01-24,Kg,35.0,40.0,37.5,24,1,2018
1534,109478,Tomato Big(Nepali),2018-01-25,Kg,35.0,40.0,37.5,25,1,2018
1535,109546,Tomato Big(Nepali),2018-01-26,Kg,35.0,40.0,37.5,26,1,2018
1536,109612,Tomato Big(Nepali),2018-01-27,Kg,35.0,40.0,37.5,27,1,2018
1537,109681,Tomato Big(Nepali),2018-01-28,Kg,35.0,40.0,37.5,28,1,2018
1538,109750,Tomato Big(Nepali),2018-01-29,Kg,35.0,40.0,37.5,29,1,2018
1539,109818,Tomato Big(Nepali),2018-01-30,Kg,35.0,40.0,37.5,30,1,2018
1540,109888,Tomato Big(Nepali),2018-01-31,Kg,35.0,40.0,37.5,31,1,2018
1541,109958,Tomato Big(Nepali),2018-02-01,Kg,35.0,40.0,37.5,1,2,2018
1542,110029,Tomato Big(Nepali),2018-02-02,Kg,30.0,35.0,32.5,2,2,2018
1543,110100,Tomato Big(Nepali),2018-02-03,Kg,30.0,35.0,32.5,3,2,2018
1544,110171,Tomato Big(Nepali),2018-02-04,Kg,30.0,35.0,32.5,4,2,2018
1545,110240,Tomato Big(Nepali),2018-02-05,Kg,30.0,35.0,32.5,5,2,2018
1546,110308,Tomato Big(Nepali),2018-02-06,Kg,40.0,45.0,42.5,6,2,2018
1547,110376,Tomato Big(Nepali),2018-02-07,Kg,35.0,40.0,37.5,7,2,2018
1548,110443,Tomato Big(Nepali),2018-02-08,Kg,40.0,45.0,42.5,8,2,2018
1549,110510,Tomato Big(Nepali),2018-02-09,Kg,40.0,45.0,42.5,9,2,2018
1550,110577,Tomato Big(Nepali),2018-02-10,Kg,40.0,45.0,42.5,10,2,2018
1551,110644,Tomato Big(Nepali),2018-02-11,Kg,40.0,45.0,42.5,11,2,2018
1552,110708,Tomato Big(Nepali),2018-02-12,Kg,40.0,45.0,42.5,12,2,2018
1553,110772,Tomato Big(Nepali),2018-02-13,Kg,40.0,45.0,42.5,13,2,2018
1554,110836,Tomato Big(Nepali),2018-02-14,Kg,35.0,40.0,37.5,14,2,2018
1555,110902,Tomato Big(Nepali),2018-02-15,Kg,35.0,40.0,37.5,15,2,2018
1556,110969,Tomato Big(Nepali),2018-02-16,Kg,35.0,40.0,37.5,16,2,2018
1557,111035,Tomato Big(Nepali),2018-02-17,Kg,35.0,40.0,37.5,17,2,2018
1558,111102,Tomato Big(Nepali),2018-02-18,Kg,35.0,40.0,37.5,18,2,2018
1559,111169,Tomato Big(Nepali),2018-02-19,Kg,35.0,40.0,37.5,19,2,2018
1560,111236,Tomato Big(Nepali),2018-02-20,Kg,35.0,40.0,37.5,20,2,2018
1561,111303,Tomato Big(Nepali),2018-02-21,Kg,35.0,40.0,37.5,21,2,2018
1562,111370,Tomato Big(Nepali),2018-02-22,Kg,35.0,40.0,37.5,22,2,2018
1563,111438,Tomato Big(Nepali),2018-02-23,Kg,35.0,40.0,37.5,23,2,2018
1564,111506,Tomato Big(Nepali),2018-02-24,Kg,35.0,40.0,37.5,24,2,2018
1565,111574,Tomato Big(Nepali),2018-02-25,Kg,30.0,35.0,32.5,25,2,2018
1566,111642,Tomato Big(Nepali),2018-02-26,Kg,35.0,40.0,37.5,26,2,2018
1567,111710,Tomato Big(Nepali),2018-02-27,Kg,35.0,40.0,37.5,27,2,2018
1568,111776,Tomato Big(Nepali),2018-02-28,Kg,30.0,35.0,32.5,28,2,2018
1569,111843,Tomato Big(Nepali),2018-03-01,Kg,30.0,35.0,32.5,1,3,2018
1570,111910,Tomato Big(Nepali),2018-03-02,Kg,30.0,35.0,32.5,2,3,2018
1571,111977,Tomato Big(Nepali),2018-03-03,Kg,30.0,35.0,32.5,3,3,2018
1572,112044,Tomato Big(Nepali),2018-03-05,Kg,30.0,35.0,32.5,5,3,2018
1573,112109,Tomato Big(Nepali),2018-03-06,Kg,30.0,35.0,32.5,6,3,2018
1574,112174,Tomato Big(Nepali),2018-03-07,Kg,30.0,35.0,32.5,7,3,2018
1575,112240,Tomato Big(Nepali),2018-03-08,Kg,30.0,35.0,32.5,8,3,2018
1576,112308,Tomato Big(Nepali),2018-03-09,Kg,35.0,45.0,40.0,9,3,2018
1577,112373,Tomato Big(Nepali),2018-03-10,Kg,50.0,60.0,55.0,10,3,2018
1578,112438,Tomato Big(Nepali),2018-03-11,Kg,30.0,35.0,32.5,11,3,2018
1579,112507,Tomato Big(Nepali),2018-03-12,Kg,30.0,35.0,32.5,12,3,2018
1580,112578,Tomato Big(Nepali),2018-03-13,Kg,30.0,35.0,32.5,13,3,2018
1581,112647,Tomato Big(Nepali),2018-03-14,Kg,35.0,40.0,37.5,14,3,2018
1582,112717,Tomato Big(Nepali),2018-03-15,Kg,35.0,40.0,37.5,15,3,2018
1583,112787,Tomato Big(Nepali),2018-03-16,Kg,35.0,40.0,37.5,16,3,2018
1584,112857,Tomato Big(Nepali),2018-03-17,Kg,35.0,40.0,37.5,17,3,2018
1585,112927,Tomato Big(Nepali),2018-03-18,Kg,45.0,50.0,47.5,18,3,2018
1586,112996,Tomato Big(Nepali),2018-03-19,Kg,50.0,55.0,52.5,19,3,2018
1587,113066,Tomato Big(Nepali),2018-03-20,Kg,45.0,50.0,47.5,20,3,2018
1588,113137,Tomato Big(Nepali),2018-03-21,Kg,55.0,60.0,57.5,21,3,2018
1589,113208,Tomato Big(Nepali),2018-03-22,Kg,55.0,60.0,57.5,22,3,2018
1590,113278,Tomato Big(Nepali),2018-03-23,Kg,45.0,50.0,47.5,23,3,2018
1591,113349,Tomato Big(Nepali),2018-03-24,Kg,40.0,48.0,44.0,24,3,2018
1592,113420,Tomato Big(Nepali),2018-03-25,Kg,45.0,50.0,47.5,25,3,2018
1593,113490,Tomato Big(Nepali),2018-03-26,Kg,35.0,40.0,37.5,26,3,2018
1594,113561,Tomato Big(Nepali),2018-03-27,Kg,35.0,40.0,37.5,27,3,2018
1595,113631,Tomato Big(Nepali),2018-03-28,Kg,30.0,35.0,32.5,28,3,2018
1596,113700,Tomato Big(Nepali),2018-03-29,Kg,35.0,40.0,37.5,29,3,2018
1597,113769,Tomato Big(Nepali),2018-03-30,Kg,35.0,40.0,37.5,30,3,2018
1598,113839,Tomato Big(Nepali),2018-03-31,Kg,30.0,35.0,32.5,31,3,2018
1599,113909,Tomato Big(Nepali),2018-04-01,Kg,30.0,35.0,32.5,1,4,2018
1600,113979,Tomato Big(Nepali),2018-04-02,Kg,30.0,35.0,32.5,2,4,2018
1601,114049,Tomato Big(Nepali),2018-04-03,Kg,35.0,40.0,37.5,3,4,2018
1602,114121,Tomato Big(Nepali),2018-04-04,Kg,30.0,35.0,32.5,4,4,2018
1603,114192,Tomato Big(Nepali),2018-04-05,Kg,30.0,35.0,32.5,5,4,2018
1604,114263,Tomato Big(Nepali),2018-04-06,Kg,35.0,40.0,37.5,6,4,2018
1605,114332,Tomato Big(Nepali),2018-04-07,Kg,35.0,40.0,37.5,7,4,2018
1606,114401,Tomato Big(Nepali),2018-04-08,Kg,30.0,35.0,32.5,8,4,2018
1607,114470,Tomato Big(Nepali),2018-04-09,Kg,30.0,35.0,32.5,9,4,2018
1608,114538,Tomato Big(Nepali),2018-04-10,Kg,30.0,35.0,32.5,10,4,2018
1609,114607,Tomato Big(Nepali),2018-04-11,Kg,30.0,35.0,32.5,11,4,2018
1610,114675,Tomato Big(Nepali),2018-04-12,Kg,30.0,35.0,32.5,12,4,2018
1611,114742,Tomato Big(Nepali),2018-04-13,Kg,30.0,38.0,34.0,13,4,2018
1612,114809,Tomato Big(Nepali),2018-04-14,Kg,30.0,35.0,32.5,14,4,2018
1613,114876,Tomato Big(Nepali),2018-04-15,Kg,30.0,35.0,32.5,15,4,2018
1614,114943,Tomato Big(Nepali),2018-04-16,Kg,30.0,35.0,32.5,16,4,2018
1615,115010,Tomato Big(Nepali),2018-04-17,Kg,35.0,40.0,37.5,17,4,2018
1616,115078,Tomato Big(Nepali),2018-04-18,Kg,35.0,40.0,37.5,18,4,2018
1617,115146,Tomato Big(Nepali),2018-04-19,Kg,40.0,45.0,42.5,19,4,2018
1618,115214,Tomato Big(Nepali),2018-04-20,Kg,50.0,55.0,52.5,20,4,2018
1619,115282,Tomato Big(Nepali),2018-04-21,Kg,50.0,55.0,52.5,21,4,2018
1620,115349,Tomato Big(Nepali),2018-04-22,Kg,35.0,40.0,37.5,22,4,2018
1621,115417,Tomato Big(Nepali),2018-04-23,Kg,40.0,45.0,42.5,23,4,2018
1622,115485,Tomato Big(Nepali),2018-04-24,Kg,45.0,50.0,47.5,24,4,2018
1623,115553,Tomato Big(Nepali),2018-04-25,Kg,40.0,45.0,42.5,25,4,2018
1624,115620,Tomato Big(Nepali),2018-04-26,Kg,45.0,50.0,47.5,26,4,2018
1625,115687,Tomato Big(Nepali),2018-04-27,Kg,45.0,50.0,47.5,27,4,2018
1626,115754,Tomato Big(Nepali),2018-04-28,Kg,45.0,50.0,47.5,28,4,2018
1627,115821,Tomato Big(Nepali),2018-04-29,Kg,45.0,50.0,47.5,29,4,2018
1628,115888,Tomato Big(Nepali),2018-04-30,Kg,35.0,40.0,37.5,30,4,2018
1629,115956,Tomato Big(Nepali),2018-05-01,Kg,35.0,40.0,37.5,1,5,2018
1630,116024,Tomato Big(Nepali),2018-05-02,Kg,35.0,40.0,37.5,2,5,2018
1631,116092,Tomato Big(Nepali),2018-05-03,Kg,35.0,40.0,37.5,3,5,2018
1632,116160,Tomato Big(Nepali),2018-05-04,Kg,40.0,45.0,42.5,4,5,2018
1633,116228,Tomato Big(Nepali),2018-05-05,Kg,40.0,45.0,42.5,5,5,2018
1634,116296,Tomato Big(Nepali),2018-05-06,Kg,40.0,45.0,42.5,6,5,2018
1635,116363,Tomato Big(Nepali),2018-05-07,Kg,35.0,40.0,37.5,7,5,2018
1636,116430,Tomato Big(Nepali),2018-05-08,Kg,35.0,40.0,37.5,8,5,2018
1637,116497,Tomato Big(Nepali),2018-05-09,Kg,35.0,40.0,37.5,9,5,2018
1638,116562,Tomato Big(Nepali),2018-05-10,Kg,35.0,40.0,37.5,10,5,2018
1639,116627,Tomato Big(Nepali),2018-05-11,Kg,35.0,40.0,37.5,11,5,2018
1640,116692,Tomato Big(Nepali),2018-05-12,Kg,35.0,40.0,37.5,12,5,2018
1641,116757,Tomato Big(Nepali),2018-05-13,Kg,35.0,40.0,37.5,13,5,2018
1642,116822,Tomato Big(Nepali),2018-05-14,Kg,35.0,40.0,37.5,14,5,2018
1643,116888,Tomato Big(Nepali),2018-05-15,Kg,35.0,40.0,37.5,15,5,2018
1644,116954,Tomato Big(Nepali),2018-05-16,Kg,35.0,40.0,37.5,16,5,2018
1645,117020,Tomato Big(Nepali),2018-05-17,Kg,35.0,40.0,37.5,17,5,2018
1646,117086,Tomato Big(Nepali),2018-05-18,Kg,35.0,40.0,37.5,18,5,2018
1647,117152,Tomato Big(Nepali),2018-05-19,Kg,30.0,35.0,32.5,19,5,2018
1648,117218,Tomato Big(Nepali),2018-05-20,Kg,30.0,35.0,32.5,20,5,2018
1649,117283,Tomato Big(Nepali),2018-05-21,Kg,30.0,35.0,32.5,21,5,2018
1650,117348,Tomato Big(Nepali),2018-05-22,Kg,30.0,35.0,32.5,22,5,2018
1651,117412,Tomato Big(Nepali),2018-05-23,Kg,30.0,35.0,32.5,23,5,2018
1652,117476,Tomato Big(Nepali),2018-05-24,Kg,30.0,35.0,32.5,24,5,2018
1653,117541,Tomato Big(Nepali),2018-05-25,Kg,30.0,35.0,32.5,25,5,2018
1654,117605,Tomato Big(Nepali),2018-05-26,Kg,30.0,35.0,32.5,26,5,2018
1655,117670,Tomato Big(Nepali),2018-05-27,Kg,30.0,35.0,32.5,27,5,2018
1656,117734,Tomato Big(Nepali),2018-05-28,Kg,30.0,35.0,32.5,28,5,2018
1657,117798,Tomato Big(Nepali),2018-05-29,Kg,45.0,50.0,47.5,29,5,2018
1658,117863,Tomato Big(Nepali),2018-05-30,Kg,40.0,45.0,42.5,30,5,2018
1659,117927,Tomato Big(Nepali),2018-05-31,Kg,40.0,45.0,42.5,31,5,2018
1660,117992,Tomato Big(Nepali),2018-06-01,Kg,40.0,45.0,42.5,1,6,2018
1661,118057,Tomato Big(Nepali),2018-06-02,Kg,40.0,45.0,42.5,2,6,2018
1662,118122,Tomato Big(Nepali),2018-06-03,Kg,35.0,40.0,37.5,3,6,2018
1663,118187,Tomato Big(Nepali),2018-06-04,Kg,35.0,40.0,37.5,4,6,2018
1664,118252,Tomato Big(Nepali),2018-06-05,Kg,35.0,40.0,37.5,5,6,2018
1665,118317,Tomato Big(Nepali),2018-06-06,Kg,35.0,40.0,37.5,6,6,2018
1666,118382,Tomato Big(Nepali),2018-06-07,Kg,35.0,40.0,37.5,7,6,2018
1667,118447,Tomato Big(Nepali),2018-06-08,Kg,35.0,40.0,37.5,8,6,2018
1668,118511,Tomato Big(Nepali),2018-06-09,Kg,35.0,40.0,37.5,9,6,2018
1669,118575,Tomato Big(Nepali),2018-06-10,Kg,40.0,45.0,42.5,10,6,2018
1670,118638,Tomato Big(Nepali),2018-06-11,Kg,40.0,45.0,42.5,11,6,2018
1671,118702,Tomato Big(Nepali),2018-06-12,Kg,55.0,60.0,57.5,12,6,2018
1672,118765,Tomato Big(Nepali),2018-06-13,Kg,55.0,60.0,57.5,13,6,2018
1673,118829,Tomato Big(Nepali),2018-06-14,Kg,55.0,60.0,57.5,14,6,2018
1674,118894,Tomato Big(Nepali),2018-06-15,Kg,55.0,60.0,57.5,15,6,2018
1675,118959,Tomato Big(Nepali),2018-06-16,Kg,55.0,60.0,57.5,16,6,2018
1676,119024,Tomato Big(Nepali),2018-06-17,Kg,55.0,60.0,57.5,17,6,2018
1677,119089,Tomato Big(Nepali),2018-06-18,Kg,55.0,60.0,57.5,18,6,2018
1678,119154,Tomato Big(Nepali),2018-06-19,Kg,55.0,60.0,57.5,19,6,2018
1679,119470,Tomato Big(Nepali),2018-06-24,Kg,75.0,80.0,77.5,24,6,2018
1680,119533,Tomato Big(Nepali),2018-06-25,Kg,70.0,80.0,75.0,25,6,2018
1681,119595,Tomato Big(Nepali),2018-06-26,Kg,65.0,70.0,67.5,26,6,2018
1682,119657,Tomato Big(Nepali),2018-06-27,Kg,65.0,70.0,67.5,27,6,2018
1683,119719,Tomato Big(Nepali),2018-06-28,Kg,65.0,70.0,67.5,28,6,2018
1684,119780,Tomato Big(Nepali),2018-06-29,Kg,55.0,60.0,57.5,29,6,2018
1685,119841,Tomato Big(Nepali),2018-06-30,Kg,55.0,60.0,57.5,30,6,2018
1686,119903,Tomato Big(Nepali),2018-07-01,Kg,45.0,50.0,47.5,1,7,2018
1687,119964,Tomato Big(Nepali),2018-07-02,Kg,45.0,50.0,47.5,2,7,2018
1688,120026,Tomato Big(Nepali),2018-07-03,Kg,50.0,55.0,52.5,3,7,2018
1689,120087,Tomato Big(Nepali),2018-07-04,Kg,40.0,45.0,42.5,4,7,2018
1690,120149,Tomato Big(Nepali),2018-07-05,Kg,35.0,40.0,37.5,5,7,2018
1691,120211,Tomato Big(Nepali),2018-07-06,Kg,35.0,40.0,37.5,6,7,2018
1692,120273,Tomato Big(Nepali),2018-07-07,Kg,35.0,40.0,37.5,7,7,2018
1693,120335,Tomato Big(Nepali),2018-07-08,Kg,35.0,40.0,37.5,8,7,2018
1694,120397,Tomato Big(Nepali),2018-07-09,Kg,35.0,40.0,37.5,9,7,2018
1695,120459,Tomato Big(Nepali),2018-07-10,Kg,40.0,45.0,42.5,10,7,2018
1696,120760,Tomato Big(Nepali),2018-07-15,Kg,55.0,60.0,57.5,15,7,2018
1697,120821,Tomato Big(Nepali),2018-07-16,Kg,55.0,60.0,57.5,16,7,2018
1698,120881,Tomato Big(Nepali),2018-07-17,Kg,55.0,60.0,57.5,17,7,2018
1699,121002,Tomato Big(Nepali),2018-07-19,Kg,30.0,35.0,32.5,19,7,2018
1700,121062,Tomato Big(Nepali),2018-07-20,Kg,35.0,40.0,37.5,20,7,2018
1701,121124,Tomato Big(Nepali),2018-07-21,Kg,35.0,40.0,37.5,21,7,2018
1702,121186,Tomato Big(Nepali),2018-07-22,Kg,35.0,40.0,37.5,22,7,2018
1703,121248,Tomato Big(Nepali),2018-07-23,Kg,20.0,25.0,22.5,23,7,2018
1704,121310,Tomato Big(Nepali),2018-07-24,Kg,30.0,35.0,32.5,24,7,2018
1705,121372,Tomato Big(Nepali),2018-07-25,Kg,30.0,35.0,32.5,25,7,2018
1706,121434,Tomato Big(Nepali),2018-07-26,Kg,35.0,40.0,37.5,26,7,2018
