,index,Commodity,Date,Unit,Minimum,Maximum,Price,Day,Month,Year
1395,98627,Onion Dry (Indian),2017-08-04,Kg,35.0,40.0,37.5,4,8,2017
1396,98696,Onion Dry (Indian),2017-08-05,Kg,48.0,50.0,49.0,5,8,2017
1397,98765,Onion Dry (Indian),2017-08-06,Kg,48.0,50.0,49.0,6,8,2017
1398,98833,Onion Dry (Indian),2017-08-07,Kg,48.0,50.0,49.0,7,8,2017
1399,98899,Onion Dry (Indian),2017-08-08,Kg,48.0,50.0,49.0,8,8,2017
1400,98965,Onion Dry (Indian),2017-08-09,Kg,53.0,55.0,54.0,9,8,2017
1401,99032,Onion Dry (Indian),2017-08-10,Kg,53.0,55.0,54.0,10,8,2017
1402,99099,Onion Dry (Indian),2017-08-11,Kg,53.0,55.0,54.0,11,8,2017
1403,99165,Onion Dry (Indian),2017-08-12,Kg,53.0,55.0,54.0,12,8,2017
1404,99231,Onion Dry (Indian),2017-08-13,Kg,53.0,55.0,54.0,13,8,2017
1405,99296,Onion Dry (Indian),2017-08-14,Kg,50.0,55.0,52.5,14,8,2017
1406,99361,Onion Dry (Indian),2017-08-15,Kg,53.0,55.0,54.0,15,8,2017
1407,99427,Onion Dry (Indian),2017-08-16,Kg,53.0,55.0,54.0,16,8,2017
1408,99492,Onion Dry (Indian),2017-08-17,Kg,53.0,55.0,54.0,17,8,2017
1409,99557,Onion Dry (Indian),2017-08-18,Kg,53.0,55.0,54.0,18,8,2017
1410,99622,Onion Dry (Indian),2017-08-19,Kg,53.0,55.0,54.0,19,8,2017
1411,99687,Onion Dry (Indian),2017-08-20,Kg,51.0,53.0,52.0,20,8,2017
1412,99753,Onion Dry (Indian),2017-08-21,Kg,50.0,53.0,51.5,21,8,2017
1413,99819,Onion Dry (Indian),2017-08-22,Kg,50.0,53.0,51.5,22,8,2017
1414,99885,Onion Dry (Indian),2017-08-23,Kg,50.0,52.0,51.0,23,8,2017
1415,99951,Onion Dry (Indian),2017-08-24,Kg,50.0,53.0,51.5,24,8,2017
1416,100017,Onion Dry (Indian),2017-08-25,Kg,50.0,52.0,51.0,25,8,2017
1417,100083,Onion Dry (Indian),2017-08-26,Kg,50.0,52.0,51.0,26,8,2017
1418,100149,Onion Dry (Indian),2017-08-27,Kg,48.0,50.0,49.0,27,8,2017
1419,100215,Onion Dry (Indian),2017-08-28,Kg,48.0,50.0,49.0,28,8,2017
1420,100281,Onion Dry (Indian),2017-08-29,Kg,45.0,47.0,46.0,29,8,2017
1421,100347,Onion Dry (Indian),2017-08-30,Kg,43.0,45.0,44.0,30,8,2017
1422,100413,Onion Dry (Indian),2017-08-31,Kg,43.0,45.0,44.0,31,8,2017
1423,100479,Onion Dry (Indian),2017-09-01,Kg,43.0,45.0,44.0,1,9,2017
1424,100545,Onion Dry (Indian),2017-09-02,Kg,43.0,45.0,44.0,2,9,2017
1425,100611,Onion Dry (Indian),2017-09-03,Kg,43.0,45.0,44.0,3,9,2017
1426,100677,Onion Dry (Indian),2017-09-04,Kg,43.0,45.0,44.0,4,9,2017
1427,100743,Onion Dry (Indian),2017-09-05,Kg,43.0,45.0,44.0,5,9,2017
1428,100809,Onion Dry (Indian),2017-09-06,Kg,43.0,45.0,44.0,6,9,2017
1429,100874,Onion Dry (Indian),2017-09-07,Kg,43.0,45.0,44.0,7,9,2017
1430,100939,Onion Dry (Indian),2017-09-08,Kg,43.0,45.0,44.0,8,9,2017
1431,101005,Onion Dry (Indian),2017-09-09,Kg,43.0,45.0,44.0,9,9,2017
1432,101071,Onion Dry (Indian),2017-09-10,Kg,40.0,42.0,41.0,10,9,2017
1433,101136,Onion Dry (Indian),2017-09-11,Kg,40.0,43.0,41.5,11,9,2017
1434,101200,Onion Dry (Indian),2017-09-12,Kg,40.0,42.0,41.0,12,9,2017
1435,101265,Onion Dry (Indian),2017-09-13,Kg,40.0,42.0,41.0,13,9,2017
1436,101330,Onion Dry (Indian),2017-09-14,Kg,40.0,43.0,41.5,14,9,2017
1437,101395,Onion Dry (Indian),2017-09-15,Kg,38.0,40.0,39.0,15,9,2017
1438,101461,Onion Dry (Indian),2017-09-16,Kg,38.0,40.0,39.0,16,9,2017
1439,101527,Onion Dry (Indian),2017-09-17,Kg,39.0,41.0,40.0,17,9,2017
1440,101593,Onion Dry (Indian),2017-09-18,Kg,39.0,41.0,40.0,18,9,2017
1441,101659,Onion Dry (Indian),2017-09-20,Kg,38.0,40.0,39.0,20,9,2017
1442,101726,Onion Dry (Indian),2017-09-21,Kg,38.0,40.0,39.0,21,9,2017
1443,101793,Onion Dry (Indian),2017-09-22,Kg,40.0,42.0,41.0,22,9,2017
1444,101860,Onion Dry (Indian),2017-09-23,Kg,40.0,42.0,41.0,23,9,2017
1445,101927,Onion Dry (Indian),2017-09-24,Kg,40.0,42.0,41.0,24,9,2017
1446,101994,Onion Dry (Indian),2017-09-25,Kg,40.0,42.0,41.0,25,9,2017
1447,102061,Onion Dry (Indian),2017-09-26,Kg,40.0,42.0,41.0,26,9,2017
1448,102127,Onion Dry (Indian),2017-09-27,Kg,40.0,42.0,41.0,27,9,2017
1449,102194,Onion Dry (Indian),2017-09-28,Kg,40.0,42.0,41.0,28,9,2017
1450,102260,Onion Dry (Indian),2017-09-29,Kg,40.0,42.0,41.0,29,9,2017
1451,102325,Onion Dry (Indian),2017-09-30,Kg,40.0,42.0,41.0,30,9,2017
1452,102388,Onion Dry (Indian),2017-10-01,Kg,40.0,42.0,41.0,1,10,2017
1453,102450,Onion Dry (Indian),2017-10-02,Kg,40.0,42.0,41.0,2,10,2017
1454,102515,Onion Dry (Indian),2017-10-03,Kg,40.0,42.0,41.0,3,10,2017
1455,102581,Onion Dry (Indian),2017-10-04,Kg,40.0,42.0,41.0,4,10,2017
1456,102646,Onion Dry (Indian),2017-10-05,Kg,40.0,43.0,41.5,5,10,2017
1457,102712,Onion Dry (Indian),2017-10-06,Kg,41.0,44.0,42.5,6,10,2017
1458,102778,Onion Dry (Indian),2017-10-07,Kg,40.0,44.0,42.0,7,10,2017
1459,102844,Onion Dry (Indian),2017-10-08,Kg,48.0,50.0,49.0,8,10,2017
1460,102909,Onion Dry (Indian),2017-10-09,Kg,48.0,50.0,49.0,9,10,2017
1461,102974,Onion Dry (Indian),2017-10-10,Kg,58.0,60.0,59.0,10,10,2017
1462,103039,Onion Dry (Indian),2017-10-11,Kg,58.0,60.0,59.0,11,10,2017
1463,103104,Onion Dry (Indian),2017-10-12,Kg,58.0,60.0,59.0,12,10,2017
1464,103168,Onion Dry (Indian),2017-10-13,Kg,58.0,60.0,59.0,13,10,2017
1465,103234,Onion Dry (Indian),2017-10-14,Kg,58.0,60.0,59.0,14,10,2017
1466,103300,Onion Dry (Indian),2017-10-15,Kg,54.0,56.0,55.0,15,10,2017
1467,103366,Onion Dry (Indian),2017-10-16,Kg,53.0,55.0,54.0,16,10,2017
1468,103432,Onion Dry (Indian),2017-10-17,Kg,52.0,56.0,54.0,17,10,2017
1469,103498,Onion Dry (Indian),2017-10-18,Kg,58.0,60.0,59.0,18,10,2017
1470,103564,Onion Dry (Indian),2017-10-19,Kg,58.0,60.0,59.0,19,10,2017
1471,103629,Onion Dry (Indian),2017-10-20,Kg,50.0,60.0,55.0,20,10,2017
1472,103695,Onion Dry (Indian),2017-10-21,Kg,58.0,60.0,59.0,21,10,2017
1473,103756,Onion Dry (Indian),2017-10-22,Kg,58.0,60.0,59.0,22,10,2017
1474,103819,Onion Dry (Indian),2017-10-23,Kg,58.0,60.0,59.0,23,10,2017
1475,103883,Onion Dry (Indian),2017-10-24,Kg,58.0,60.0,59.0,24,10,2017
1476,103948,Onion Dry (Indian),2017-10-25,Kg,63.0,65.0,64.0,25,10,2017
1477,104012,Onion Dry (Indian),2017-10-26,Kg,63.0,65.0,64.0,26,10,2017
1478,104076,Onion Dry (Indian),2017-10-27,Kg,63.0,65.0,64.0,27,10,2017
1479,104141,Onion Dry (Indian),2017-10-28,Kg,63.0,67.0,65.0,28,10,2017
1480,104206,Onion Dry (Indian),2017-10-29,Kg,63.0,65.0,64.0,29,10,2017
1481,104270,Onion Dry (Indian),2017-10-30,Kg,63.0,65.0,64.0,30,10,2017
1482,104335,Onion Dry (Indian),2017-10-31,Kg,63.0,65.0,64.0,31,10,2017
1483,104399,Onion Dry (Indian),2017-11-01,Kg,63.0,65.0,64.0,1,11,2017
1484,104463,Onion Dry (Indian),2017-11-02,Kg,63.0,65.0,64.0,2,11,2017
1485,104527,Onion Dry (Indian),2017-11-03,Kg,63.0,65.0,64.0,3,11,2017
1486,104591,Onion Dry (Indian),2017-11-04,Kg,63.0,65.0,64.0,4,11,2017
1487,104654,Onion Dry (Indian),2017-11-05,Kg,65.0,68.0,66.5,5,11,2017
1488,104717,Onion Dry (Indian),2017-11-06,Kg,66.0,68.0,67.0,6,11,2017
1489,104781,Onion Dry (Indian),2017-11-07,Kg,66.0,68.0,67.0,7,11,2017
1490,104846,Onion Dry (Indian),2017-11-08,Kg,66.0,68.0,67.0,8,11,2017
1491,104911,Onion Dry (Indian),2017-11-09,Kg,63.0,65.0,64.0,9,11,2017
1492,104976,Onion Dry (Indian),2017-11-10,Kg,63.0,65.0,64.0,10,11,2017
1493,105040,Onion Dry (Indian),2017-11-11,Kg,63.0,65.0,64.0,11,11,2017
1494,105105,Onion Dry (Indian),2017-11-12,Kg,62.0,65.0,63.5,12,11,2017
1495,105170,Onion Dry (Indian),2017-11-13,Kg,58.0,61.0,59.5,13,11,2017
1496,105235,Onion Dry (Indian),2017-11-14,Kg,58.0,61.0,59.5,14,11,2017
1497,105300,Onion Dry (Indian),2017-11-15,Kg,59.0,61.0,60.0,15,11,2017
1498,105365,Onion Dry (Indian),2017-11-16,Kg,66.0,68.0,67.0,16,11,2017
1499,105430,Onion Dry (Indian),2017-11-17,Kg,66.0,68.0,67.0,17,11,2017
1500,105495,Onion Dry (Indian),2017-11-18,Kg,64.0,68.0,66.0,18,11,2017
1501,105560,Onion Dry (Indian),2017-11-19,Kg,66.0,68.0,67.0,19,11,2017
1502,105625,Onion Dry (Indian),2017-11-20,Kg,66.0,68.0,67.0,20,11,2017
1503,105691,Onion Dry (Indian),2017-11-21,Kg,66.0,68.0,67.0,21,11,2017
1504,105757,Onion Dry (Indian),2017-11-22,Kg,68.0,70.0,69.0,22,11,2017
1505,105824,Onion Dry (Indian),2017-11-23,Kg,68.0,70.0,69.0,23,11,2017
1506,105890,Onion Dry (Indian),2017-11-24,Kg,68.0,70.0,69.0,24,11,2017
1507,105958,Onion Dry (Indian),2017-11-25,Kg,90.0,95.0,92.5,25,11,2017
1508,106026,Onion Dry (Indian),2017-11-26,Kg,90.0,95.0,92.5,26,11,2017
1509,106094,Onion Dry (Indian),2017-11-27,Kg,90.0,95.0,92.5,27,11,2017
1510,106162,Onion Dry (Indian),2017-11-28,Kg,100.0,105.0,102.5,28,11,2017
1511,106230,Onion Dry (Indian),2017-11-29,Kg,108.0,110.0,109.0,29,11,2017
1512,106298,Onion Dry (Indian),2017-11-30,Kg,115.0,117.0,116.0,30,11,2017
1513,106365,Onion Dry (Indian),2017-12-01,Kg,98.0,100.0,99.0,1,12,2017
1514,106432,Onion Dry (Indian),2017-12-02,Kg,95.0,98.0,96.5,2,12,2017
1515,106499,Onion Dry (Indian),2017-12-03,Kg,90.0,95.0,92.5,3,12,2017
1516,106568,Onion Dry (Indian),2017-12-04,Kg,90.0,95.0,92.5,4,12,2017
1517,106634,Onion Dry (Indian),2017-12-05,Kg,88.0,90.0,89.0,5,12,2017
1518,106700,Onion Dry (Indian),2017-12-06,Kg,85.0,90.0,87.5,6,12,2017
1519,106765,Onion Dry (Indian),2017-12-08,Kg,85.0,90.0,87.5,8,12,2017
1520,106829,Onion Dry (Indian),2017-12-09,Kg,85.0,90.0,87.5,9,12,2017
1521,106893,Onion Dry (Indian),2017-12-10,Kg,80.0,85.0,82.5,10,12,2017
1522,106958,Onion Dry (Indian),2017-12-11,Kg,80.0,85.0,82.5,11,12,2017
1523,107024,Onion Dry (Indian),2017-12-12,Kg,82.0,85.0,83.5,12,12,2017
1524,107090,Onion Dry (Indian),2017-12-13,Kg,88.0,90.0,89.0,13,12,2017
1525,107155,Onion Dry (Indian),2017-12-14,Kg,88.0,90.0,89.0,14,12,2017
1526,107220,Onion Dry (Indian),2017-12-15,Kg,83.0,85.0,84.0,15,12,2017
1527,107285,Onion Dry (Indian),2017-12-16,Kg,83.0,85.0,84.0,16,12,2017
1528,107350,Onion Dry (Indian),2017-12-17,Kg,80.0,82.0,81.0,17,12,2017
1529,107415,Onion Dry (Indian),2017-12-18,Kg,80.0,82.0,81.0,18,12,2017
1530,107481,Onion Dry (Indian),2017-12-19,Kg,80.0,82.0,81.0,19,12,2017
1531,107547,Onion Dry (Indian),2017-12-20,Kg,75.0,80.0,77.5,20,12,2017
1532,107612,Onion Dry (Indian),2017-12-27,Kg,70.0,75.0,72.5,27,12,2017
1533,107679,Onion Dry (Indian),2017-12-28,Kg,70.0,75.0,72.5,28,12,2017
1534,107747,Onion Dry (Indian),2017-12-29,Kg,70.0,75.0,72.5,29,12,2017
1535,107815,Onion Dry (Indian),2017-12-30,Kg,70.0,75.0,72.5,30,12,2017
1536,107883,Onion Dry (Indian),2017-12-31,Kg,70.0,75.0,72.5,31,12,2017
1537,107951,Onion Dry (Indian),2018-01-01,Kg,70.0,75.0,72.5,1,1,2018
1538,108019,Onion Dry (Indian),2018-01-02,Kg,75.0,78.0,76.5,2,1,2018
1539,108086,Onion Dry (Indian),2018-01-03,Kg,75.0,80.0,77.5,3,1,2018
1540,108153,Onion Dry (Indian),2018-01-04,Kg,75.0,80.0,77.5,4,1,2018
1541,108220,Onion Dry (Indian),2018-01-05,Kg,75.0,80.0,77.5,5,1,2018
1542,108287,Onion Dry (Indian),2018-01-06,Kg,75.0,80.0,77.5,6,1,2018
1543,108354,Onion Dry (Indian),2018-01-07,Kg,80.0,85.0,82.5,7,1,2018
1544,108420,Onion Dry (Indian),2018-01-08,Kg,85.0,88.0,86.5,8,1,2018
1545,108486,Onion Dry (Indian),2018-01-09,Kg,80.0,85.0,82.5,9,1,2018
1546,108552,Onion Dry (Indian),2018-01-10,Kg,80.0,85.0,82.5,10,1,2018
1547,108620,Onion Dry (Indian),2018-01-11,Kg,85.0,88.0,86.5,11,1,2018
1548,108688,Onion Dry (Indian),2018-01-12,Kg,85.0,88.0,86.5,12,1,2018
1549,108756,Onion Dry (Indian),2018-01-13,Kg,85.0,88.0,86.5,13,1,2018
1550,108823,Onion Dry (Indian),2018-01-14,Kg,74.0,76.0,75.0,14,1,2018
1551,108890,Onion Dry (Indian),2018-01-16,Kg,73.0,75.0,74.0,16,1,2018
1552,108956,Onion Dry (Indian),2018-01-17,Kg,73.0,75.0,74.0,17,1,2018
1553,109022,Onion Dry (Indian),2018-01-18,Kg,73.0,75.0,74.0,18,1,2018
1554,109088,Onion Dry (Indian),2018-01-19,Kg,73.0,75.0,74.0,19,1,2018
1555,109153,Onion Dry (Indian),2018-01-20,Kg,70.0,75.0,72.5,20,1,2018
1556,109218,Onion Dry (Indian),2018-01-21,Kg,78.0,80.0,79.0,21,1,2018
1557,109284,Onion Dry (Indian),2018-01-22,Kg,80.0,85.0,82.5,22,1,2018
1558,109348,Onion Dry (Indian),2018-01-23,Kg,75.0,80.0,77.5,23,1,2018
1559,109415,Onion Dry (Indian),2018-01-24,Kg,75.0,80.0,77.5,24,1,2018
1560,109482,Onion Dry (Indian),2018-01-25,Kg,75.0,80.0,77.5,25,1,2018
1561,109550,Onion Dry (Indian),2018-01-26,Kg,75.0,80.0,77.5,26,1,2018
1562,109616,Onion Dry (Indian),2018-01-27,Kg,73.0,75.0,74.0,27,1,2018
1563,109685,Onion Dry (Indian),2018-01-28,Kg,73.0,75.0,74.0,28,1,2018
1564,109754,Onion Dry (Indian),2018-01-29,Kg,70.0,75.0,72.5,29,1,2018
1565,109822,Onion Dry (Indian),2018-01-30,Kg,70.0,75.0,72.5,30,1,2018
1566,109892,Onion Dry (Indian),2018-01-31,Kg,65.0,70.0,67.5,31,1,2018
1567,109962,Onion Dry (Indian),2018-02-01,Kg,65.0,70.0,67.5,1,2,2018
1568,110033,Onion Dry (Indian),2018-02-02,Kg,60.0,62.0,61.0,2,2,2018
1569,110104,Onion Dry (Indian),2018-02-03,Kg,60.0,62.0,61.0,3,2,2018
1570,110175,Onion Dry (Indian),2018-02-04,Kg,50.0,52.0,51.0,4,2,2018
1571,110244,Onion Dry (Indian),2018-02-05,Kg,50.0,52.0,51.0,5,2,2018
1572,110312,Onion Dry (Indian),2018-02-06,Kg,53.0,55.0,54.0,6,2,2018
1573,110380,Onion Dry (Indian),2018-02-07,Kg,53.0,55.0,54.0,7,2,2018
1574,110447,Onion Dry (Indian),2018-02-08,Kg,53.0,55.0,54.0,8,2,2018
1575,110514,Onion Dry (Indian),2018-02-09,Kg,53.0,55.0,54.0,9,2,2018
1576,110581,Onion Dry (Indian),2018-02-10,Kg,53.0,55.0,54.0,10,2,2018
1577,110648,Onion Dry (Indian),2018-02-11,Kg,50.0,52.0,51.0,11,2,2018
1578,110712,Onion Dry (Indian),2018-02-12,Kg,53.0,55.0,54.0,12,2,2018
1579,110776,Onion Dry (Indian),2018-02-13,Kg,50.0,52.0,51.0,13,2,2018
1580,110840,Onion Dry (Indian),2018-02-14,Kg,50.0,52.0,51.0,14,2,2018
1581,110906,Onion Dry (Indian),2018-02-15,Kg,50.0,52.0,51.0,15,2,2018
1582,110973,Onion Dry (Indian),2018-02-16,Kg,50.0,52.0,51.0,16,2,2018
1583,111039,Onion Dry (Indian),2018-02-17,Kg,50.0,55.0,52.5,17,2,2018
1584,111106,Onion Dry (Indian),2018-02-18,Kg,46.0,48.0,47.0,18,2,2018
1585,111173,Onion Dry (Indian),2018-02-19,Kg,45.0,48.0,46.5,19,2,2018
1586,111240,Onion Dry (Indian),2018-02-20,Kg,44.0,46.0,45.0,20,2,2018
1587,111307,Onion Dry (Indian),2018-02-21,Kg,45.0,47.0,46.0,21,2,2018
1588,111374,Onion Dry (Indian),2018-02-22,Kg,45.0,48.0,46.5,22,2,2018
1589,111442,Onion Dry (Indian),2018-02-23,Kg,44.0,46.0,45.0,23,2,2018
1590,111510,Onion Dry (Indian),2018-02-24,Kg,44.0,47.0,45.5,24,2,2018
1591,111578,Onion Dry (Indian),2018-02-25,Kg,44.0,46.0,45.0,25,2,2018
1592,111646,Onion Dry (Indian),2018-02-26,Kg,43.0,45.0,44.0,26,2,2018
1593,111714,Onion Dry (Indian),2018-02-27,Kg,42.0,44.0,43.0,27,2,2018
1594,111780,Onion Dry (Indian),2018-02-28,Kg,40.0,42.0,41.0,28,2,2018
1595,111847,Onion Dry (Indian),2018-03-01,Kg,40.0,42.0,41.0,1,3,2018
1596,111914,Onion Dry (Indian),2018-03-02,Kg,40.0,42.0,41.0,2,3,2018
1597,111981,Onion Dry (Indian),2018-03-03,Kg,40.0,42.0,41.0,3,3,2018
1598,112048,Onion Dry (Indian),2018-03-05,Kg,38.0,40.0,39.0,5,3,2018
1599,112113,Onion Dry (Indian),2018-03-06,Kg,38.0,40.0,39.0,6,3,2018
1600,112178,Onion Dry (Indian),2018-03-07,Kg,38.0,40.0,39.0,7,3,2018
1601,112244,Onion Dry (Indian),2018-03-08,Kg,38.0,40.0,39.0,8,3,2018
1602,112312,Onion Dry (Indian),2018-03-09,Kg,38.0,40.0,39.0,9,3,2018
1603,112377,Onion Dry (Indian),2018-03-10,Kg,50.0,60.0,55.0,10,3,2018
1604,112442,Onion Dry (Indian),2018-03-11,Kg,33.0,35.0,34.0,11,3,2018
1605,112511,Onion Dry (Indian),2018-03-12,Kg,33.0,35.0,34.0,12,3,2018
1606,112582,Onion Dry (Indian),2018-03-13,Kg,33.0,35.0,34.0,13,3,2018
1607,112651,Onion Dry (Indian),2018-03-14,Kg,33.0,35.0,34.0,14,3,2018
1608,112721,Onion Dry (Indian),2018-03-15,Kg,32.0,34.0,33.0,15,3,2018
1609,112791,Onion Dry (Indian),2018-03-16,Kg,31.0,33.0,32.0,16,3,2018
1610,112861,Onion Dry (Indian),2018-03-17,Kg,31.0,33.0,32.0,17,3,2018
1611,112931,Onion Dry (Indian),2018-03-18,Kg,29.0,31.0,30.0,18,3,2018
1612,113000,Onion Dry (Indian),2018-03-19,Kg,29.0,31.0,30.0,19,3,2018
1613,113070,Onion Dry (Indian),2018-03-20,Kg,28.0,30.0,29.0,20,3,2018
1614,113141,Onion Dry (Indian),2018-03-21,Kg,27.0,29.0,28.0,21,3,2018
1615,113212,Onion Dry (Indian),2018-03-22,Kg,27.0,29.0,28.0,22,3,2018
1616,113282,Onion Dry (Indian),2018-03-23,Kg,27.0,29.0,28.0,23,3,2018
1617,113353,Onion Dry (Indian),2018-03-24,Kg,27.0,29.0,28.0,24,3,2018
1618,113424,Onion Dry (Indian),2018-03-25,Kg,27.0,28.0,27.5,25,3,2018
1619,113494,Onion Dry (Indian),2018-03-26,Kg,27.0,29.0,28.0,26,3,2018
1620,113565,Onion Dry (Indian),2018-03-27,Kg,28.0,30.0,29.0,27,3,2018
1621,113635,Onion Dry (Indian),2018-03-28,Kg,28.0,30.0,29.0,28,3,2018
1622,113704,Onion Dry (Indian),2018-03-29,Kg,25.0,30.0,27.5,29,3,2018
1623,113773,Onion Dry (Indian),2018-03-30,Kg,27.0,29.0,28.0,30,3,2018
1624,113843,Onion Dry (Indian),2018-03-31,Kg,27.0,29.0,28.0,31,3,2018
1625,113913,Onion Dry (Indian),2018-04-01,Kg,28.0,30.0,29.0,1,4,2018
1626,113983,Onion Dry (Indian),2018-04-02,Kg,27.0,28.0,27.5,2,4,2018
1627,114053,Onion Dry (Indian),2018-04-03,Kg,26.0,28.0,27.0,3,4,2018
1628,114125,Onion Dry (Indian),2018-04-04,Kg,28.0,30.0,29.0,4,4,2018
1629,114196,Onion Dry (Indian),2018-04-05,Kg,27.0,29.0,28.0,5,4,2018
1630,114267,Onion Dry (Indian),2018-04-06,Kg,27.0,29.0,28.0,6,4,2018
1631,114336,Onion Dry (Indian),2018-04-07,Kg,25.0,27.0,26.0,7,4,2018
1632,114405,Onion Dry (Indian),2018-04-08,Kg,26.0,28.0,27.0,8,4,2018
1633,114474,Onion Dry (Indian),2018-04-09,Kg,26.0,28.0,27.0,9,4,2018
1634,114542,Onion Dry (Indian),2018-04-10,Kg,25.0,27.0,26.0,10,4,2018
1635,114611,Onion Dry (Indian),2018-04-11,Kg,25.0,27.0,26.0,11,4,2018
1636,114679,Onion Dry (Indian),2018-04-12,Kg,25.0,27.0,26.0,12,4,2018
1637,114746,Onion Dry (Indian),2018-04-13,Kg,24.0,26.0,25.0,13,4,2018
1638,114813,Onion Dry (Indian),2018-04-14,Kg,24.0,26.0,25.0,14,4,2018
1639,114880,Onion Dry (Indian),2018-04-15,Kg,24.0,26.0,25.0,15,4,2018
1640,114947,Onion Dry (Indian),2018-04-16,Kg,24.0,26.0,25.0,16,4,2018
1641,115014,Onion Dry (Indian),2018-04-17,Kg,24.0,26.0,25.0,17,4,2018
1642,115082,Onion Dry (Indian),2018-04-18,Kg,23.0,25.0,24.0,18,4,2018
1643,115150,Onion Dry (Indian),2018-04-19,Kg,23.0,25.0,24.0,19,4,2018
1644,115218,Onion Dry (Indian),2018-04-20,Kg,23.0,25.0,24.0,20,4,2018
1645,115286,Onion Dry (Indian),2018-04-21,Kg,23.0,25.0,24.0,21,4,2018
1646,115353,Onion Dry (Indian),2018-04-22,Kg,23.0,25.0,24.0,22,4,2018
1647,115421,Onion Dry (Indian),2018-04-23,Kg,24.0,26.0,25.0,23,4,2018
1648,115489,Onion Dry (Indian),2018-04-24,Kg,23.0,25.0,24.0,24,4,2018
1649,115557,Onion Dry (Indian),2018-04-25,Kg,23.0,25.0,24.0,25,4,2018
1650,115624,Onion Dry (Indian),2018-04-26,Kg,23.0,25.0,24.0,26,4,2018
1651,115691,Onion Dry (Indian),2018-04-27,Kg,23.0,25.0,24.0,27,4,2018
1652,115758,Onion Dry (Indian),2018-04-28,Kg,23.0,25.0,24.0,28,4,2018
1653,115825,Onion Dry (Indian),2018-04-29,Kg,24.0,26.0,25.0,29,4,2018
1654,115892,Onion Dry (Indian),2018-04-30,Kg,24.0,26.0,25.0,30,4,2018
1655,115960,Onion Dry (Indian),2018-05-01,Kg,25.0,27.0,26.0,1,5,2018
1656,116028,Onion Dry (Indian),2018-05-02,Kg,24.0,26.0,25.0,2,5,2018
1657,116096,Onion Dry (Indian),2018-05-03,Kg,24.0,26.0,25.0,3,5,2018
1658,116164,Onion Dry (Indian),2018-05-04,Kg,24.0,26.0,25.0,4,5,2018
1659,116232,Onion Dry (Indian),2018-05-05,Kg,24.0,25.0,24.5,5,5,2018
1660,116300,Onion Dry (Indian),2018-05-06,Kg,24.0,26.0,25.0,6,5,2018
1661,116367,Onion Dry (Indian),2018-05-07,Kg,24.0,26.0,25.0,7,5,2018
1662,116434,Onion Dry (Indian),2018-05-08,Kg,24.0,26.0,25.0,8,5,2018
1663,116501,Onion Dry (Indian),2018-05-09,Kg,24.0,26.0,25.0,9,5,2018
1664,116566,Onion Dry (Indian),2018-05-10,Kg,23.0,25.0,24.0,10,5,2018
1665,116631,Onion Dry (Indian),2018-05-11,Kg,23.0,25.0,24.0,11,5,2018
1666,116696,Onion Dry (Indian),2018-05-12,Kg,23.0,25.0,24.0,12,5,2018
1667,116761,Onion Dry (Indian),2018-05-13,Kg,23.0,25.0,24.0,13,5,2018
1668,116826,Onion Dry (Indian),2018-05-14,Kg,23.0,25.0,24.0,14,5,2018
1669,116892,Onion Dry (Indian),2018-05-15,Kg,23.0,25.0,24.0,15,5,2018
1670,116958,Onion Dry (Indian),2018-05-16,Kg,23.0,25.0,24.0,16,5,2018
1671,117024,Onion Dry (Indian),2018-05-17,Kg,23.0,25.0,24.0,17,5,2018
1672,117090,Onion Dry (Indian),2018-05-18,Kg,23.0,25.0,24.0,18,5,2018
1673,117156,Onion Dry (Indian),2018-05-19,Kg,23.0,25.0,24.0,19,5,2018
1674,117222,Onion Dry (Indian),2018-05-20,Kg,23.0,25.0,24.0,20,5,2018
1675,117287,Onion Dry (Indian),2018-05-21,Kg,23.0,25.0,24.0,21,5,2018
1676,117352,Onion Dry (Indian),2018-05-22,Kg,23.0,25.0,24.0,22,5,2018
1677,117416,Onion Dry (Indian),2018-05-23,Kg,23.0,25.0,24.0,23,5,2018
1678,117480,Onion Dry (Indian),2018-05-24,Kg,23.0,25.0,24.0,24,5,2018
1679,117545,Onion Dry (Indian),2018-05-25,Kg,23.0,25.0,24.0,25,5,2018
1680,117609,Onion Dry (Indian),2018-05-26,Kg,23.0,25.0,24.0,26,5,2018
1681,117674,Onion Dry (Indian),2018-05-27,Kg,23.0,25.0,24.0,27,5,2018
1682,117738,Onion Dry (Indian),2018-05-28,Kg,23.0,25.0,24.0,28,5,2018
1683,117802,Onion Dry (Indian),2018-05-29,Kg,23.0,25.0,24.0,29,5,2018
1684,117867,Onion Dry (Indian),2018-05-30,Kg,23.0,25.0,24.0,30,5,2018
1685,117931,Onion Dry (Indian),2018-05-31,Kg,23.0,25.0,24.0,31,5,2018
1686,117996,Onion Dry (Indian),2018-06-01,Kg,23.0,25.0,24.0,1,6,2018
1687,118061,Onion Dry (Indian),2018-06-02,Kg,23.0,25.0,24.0,2,6,2018
1688,118126,Onion Dry (Indian),2018-06-03,Kg,24.0,26.0,25.0,3,6,2018
1689,118191,Onion Dry (Indian),2018-06-04,Kg,24.0,26.0,25.0,4,6,2018
1690,118256,Onion Dry (Indian),2018-06-05,Kg,24.0,26.0,25.0,5,6,2018
1691,118321,Onion Dry (Indian),2018-06-06,Kg,24.0,26.0,25.0,6,6,2018
